timestamp,ear,perclos,blink_rate,blink_duration,pitch,yaw,roll,mar,label
1779201951.052,0.2596,0.0000,0.00,250.0,3.11,18.96,-0.43,0.1640,0.1000
1779201951.116,0.2653,0.0000,0.00,250.0,2.82,18.85,-0.71,0.1631,0.1000
1779201951.150,0.2749,0.0000,0.00,250.0,2.16,20.19,-1.15,0.1630,0.1000
1779201951.183,0.2716,0.0000,0.00,250.0,2.49,21.64,-1.26,0.1643,0.1000
1779201951.217,0.2709,0.0000,0.00,250.0,2.48,21.72,-1.31,0.1660,0.1000
1779201951.250,0.2655,0.0000,0.00,250.0,2.31,21.51,-1.38,0.1647,0.1000
1779201951.283,0.2654,0.0000,0.00,250.0,2.27,21.07,-1.36,0.1638,0.1000
1779201951.317,0.2653,0.0000,0.00,250.0,2.27,21.26,-1.29,0.1655,0.1000
1779201951.350,0.2630,0.0000,0.00,250.0,2.14,20.95,-1.16,0.1640,0.1000
1779201951.383,0.2630,0.0000,0.00,250.0,2.26,21.03,-1.13,0.1660,0.1000
1779201951.417,0.2628,0.0000,0.00,250.0,1.83,21.31,-1.13,0.1743,0.1000
1779201951.450,0.2674,0.0000,0.00,250.0,2.19,21.18,-1.30,0.1655,0.1000
1779201951.484,0.2663,0.0000,0.00,250.0,2.21,21.23,-1.53,0.1657,0.1000
1779201951.517,0.2661,0.0000,0.00,250.0,2.27,21.15,-1.79,0.1633,0.1000
1779201951.550,0.2653,0.0000,0.00,250.0,2.47,21.51,-1.95,0.1722,0.1000
1779201951.583,0.2630,0.0000,0.00,250.0,2.43,21.82,-2.11,0.1768,0.1000
1779201951.617,0.2639,0.0000,0.00,250.0,2.36,21.18,-2.12,0.1744,0.1000
1779201951.650,0.2733,0.0000,0.00,250.0,2.57,20.92,-1.90,0.1789,0.1000
1779201951.684,0.2783,0.0000,0.00,250.0,3.08,20.52,-1.72,0.1732,0.1000
1779201951.717,0.2738,0.0000,0.00,250.0,3.15,20.21,-1.68,0.1678,0.1000
1779201951.751,0.2661,0.0000,0.00,250.0,3.45,19.69,-1.61,0.1640,0.1000
1779201951.784,0.2671,0.0000,0.00,250.0,3.49,18.73,-1.75,0.1657,0.1000
1779201951.817,0.2691,0.0000,0.00,250.0,3.56,18.59,-2.01,0.1660,0.1000
1779201951.851,0.2628,0.0000,0.00,250.0,3.33,18.37,-2.28,0.1644,0.1000
1779201951.884,0.2166,0.0000,0.00,250.0,2.68,17.96,-2.47,0.1669,0.1000
1779201951.917,0.1802,0.0385,0.00,250.0,2.52,18.04,-2.63,0.1679,0.1000
1779201951.951,0.1879,0.0370,0.00,250.0,2.55,18.08,-2.68,0.1655,0.1000
1779201951.984,0.2093,0.0357,0.00,250.0,2.93,17.81,-2.84,0.1683,0.1000
1779201952.018,0.2427,0.0345,0.00,250.0,3.37,17.03,-2.93,0.1623,0.1000
1779201952.051,0.2515,0.0333,0.00,250.0,3.36,15.70,-2.85,0.1550,0.1000
1779201952.084,0.2587,0.0323,0.00,250.0,3.49,14.55,-2.82,0.1497,0.1000
1779201952.118,0.2602,0.0312,0.00,250.0,3.25,14.33,-2.84,0.1551,0.1000
1779201952.151,0.2647,0.0303,0.00,250.0,3.44,14.28,-2.97,0.1535,0.1000
1779201952.185,0.2623,0.0294,0.00,250.0,3.50,13.99,-2.90,0.1537,0.1000
1779201952.218,0.2628,0.0286,0.00,250.0,3.29,14.33,-2.85,0.1525,0.1000
1779201952.251,0.2590,0.0278,0.00,250.0,2.76,14.45,-2.91,0.1548,0.1000
1779201952.284,0.2722,0.0270,0.00,250.0,2.98,14.49,-2.81,0.1526,0.1000
1779201952.318,0.2883,0.0263,0.00,250.0,3.03,13.65,-2.66,0.1541,0.1000
1779201952.351,0.2955,0.0256,0.00,250.0,2.76,12.79,-2.44,0.1539,0.1000
1779201952.385,0.2908,0.0250,0.00,250.0,2.54,12.29,-2.39,0.1521,0.1000
1779201952.418,0.2888,0.0244,0.00,250.0,2.43,12.79,-2.15,0.1537,0.1000
1779201952.451,0.2860,0.0238,0.00,250.0,2.38,13.38,-1.92,0.1558,0.1000
1779201952.484,0.2833,0.0233,0.00,250.0,2.05,13.20,-1.63,0.1584,0.1000
1779201952.518,0.2827,0.0227,0.00,250.0,1.78,13.29,-1.44,0.1589,0.1000
1779201952.551,0.2851,0.0222,0.00,250.0,1.64,13.43,-1.15,0.1623,0.1000
1779201952.584,0.2855,0.0217,0.00,250.0,1.50,13.31,-0.95,0.1613,0.1000
1779201952.618,0.2852,0.0213,0.00,250.0,1.33,13.56,-0.81,0.1601,0.1000
1779201952.651,0.2895,0.0208,0.00,250.0,1.37,14.25,-0.87,0.1639,0.1000
1779201952.685,0.2911,0.0204,0.00,250.0,1.44,13.62,-0.89,0.1654,0.1000
1779201952.718,0.2952,0.0200,0.00,250.0,1.40,13.52,-1.03,0.1653,0.1000
1779201952.751,0.2958,0.0196,0.00,250.0,1.50,13.70,-1.22,0.1655,0.1000
1779201952.785,0.2935,0.0192,0.00,250.0,1.52,14.13,-1.43,0.1651,0.1000
1779201952.818,0.2886,0.0189,0.00,250.0,1.48,13.75,-1.58,0.1640,0.1000
1779201952.851,0.2873,0.0185,0.00,250.0,1.80,14.87,-1.80,0.1668,0.1000
1779201952.885,0.2891,0.0182,0.00,250.0,1.64,15.41,-1.77,0.1654,0.1000
1779201952.918,0.2884,0.0179,0.00,250.0,1.44,15.09,-1.79,0.1694,0.1000
1779201952.951,0.2896,0.0175,0.00,250.0,1.30,14.51,-1.74,0.1688,0.1000
1779201952.985,0.2920,0.0172,0.00,250.0,1.17,13.30,-1.31,0.1721,0.1000
1779201953.018,0.2964,0.0169,0.00,250.0,1.22,13.48,-1.11,0.1738,0.1000
1779201953.051,0.2970,0.0167,0.00,250.0,0.84,13.26,-1.17,0.1732,0.1000
1779201953.085,0.2950,0.0164,0.00,250.0,0.85,13.06,-1.20,0.1757,0.1000
1779201953.118,0.2933,0.0161,0.00,250.0,0.81,13.03,-1.36,0.1773,0.1000
1779201953.154,0.2933,0.0159,0.00,250.0,1.00,12.99,-1.46,0.1764,0.1000
1779201953.185,0.2921,0.0156,0.00,250.0,1.07,13.24,-1.56,0.1752,0.1000
1779201953.218,0.2913,0.0154,0.00,250.0,1.09,12.86,-1.59,0.1749,0.1000
1779201953.251,0.2923,0.0152,0.00,250.0,1.11,12.97,-1.74,0.1763,0.1000
1779201953.318,0.2964,0.0149,0.00,250.0,1.07,12.13,-1.92,0.1761,0.1000
1779201953.352,0.2910,0.0147,0.00,250.0,1.00,11.61,-1.97,0.1788,0.1000
1779201953.385,0.2931,0.0145,0.00,250.0,0.67,11.65,-2.26,0.1791,0.1000
1779201953.419,0.2896,0.0143,0.00,250.0,0.43,11.44,-2.37,0.1737,0.1000
1779201953.452,0.2908,0.0141,0.00,250.0,0.53,11.46,-2.26,0.1711,0.1000
1779201953.485,0.2923,0.0139,0.00,250.0,0.65,11.32,-2.11,0.1684,0.1000
1779201953.519,0.2918,0.0137,0.00,250.0,0.60,10.63,-1.89,0.1719,0.1000
1779201953.552,0.2929,0.0135,0.00,250.0,0.54,10.20,-1.72,0.1762,0.1000
1779201953.586,0.2929,0.0133,0.00,250.0,0.73,10.00,-1.57,0.1774,0.1000
1779201953.619,0.2912,0.0132,0.00,250.0,0.70,9.60,-1.47,0.1762,0.1000
1779201953.652,0.2893,0.0130,0.00,250.0,0.65,9.50,-1.45,0.1751,0.1000
1779201953.685,0.2884,0.0128,0.00,250.0,0.76,9.67,-1.45,0.1748,0.1000
1779201953.718,0.2893,0.0127,0.00,250.0,0.81,9.89,-1.46,0.1714,0.1000
1779201953.751,0.2893,0.0125,0.00,250.0,0.78,9.82,-1.46,0.1689,0.1000
1779201953.785,0.2896,0.0123,0.00,250.0,0.89,10.08,-1.47,0.1672,0.1000
1779201953.818,0.2896,0.0122,0.00,250.0,1.28,10.61,-1.44,0.1627,0.1000
1779201953.852,0.2883,0.0120,0.00,250.0,1.50,10.93,-1.43,0.1621,0.1000
1779201953.886,0.2885,0.0119,0.00,250.0,1.65,10.95,-1.37,0.1623,0.1000
1779201953.919,0.2871,0.0118,0.00,250.0,1.94,11.08,-1.30,0.1599,0.1000
1779201953.952,0.2902,0.0116,0.00,250.0,1.97,11.02,-1.24,0.1635,0.1000
1779201953.985,0.2912,0.0115,0.00,250.0,1.97,10.92,-1.20,0.1639,0.1000
1779201954.019,0.2929,0.0114,0.00,250.0,1.83,11.23,-1.20,0.1665,0.1000
1779201954.051,0.2933,0.0112,0.00,250.0,1.64,11.37,-1.22,0.1665,0.1000
1779201954.085,0.2920,0.0111,0.00,250.0,1.51,11.24,-1.20,0.1665,0.1000
1779201954.118,0.2920,0.0110,0.00,250.0,1.48,11.21,-1.23,0.1667,0.1000
1779201954.152,0.2913,0.0109,0.00,250.0,1.48,11.30,-1.21,0.1682,0.1000
1779201954.186,0.2916,0.0108,0.00,250.0,1.45,11.37,-1.15,0.1720,0.1000
1779201954.218,0.2927,0.0106,0.00,250.0,1.33,11.41,-1.15,0.1707,0.1000
1779201954.252,0.2952,0.0105,0.00,250.0,1.37,11.39,-1.17,0.1702,0.1000
1779201954.285,0.2951,0.0104,0.00,250.0,1.36,12.53,-1.22,0.1716,0.1000
1779201954.319,0.2943,0.0103,0.00,250.0,1.26,12.35,-1.27,0.1746,0.1000
1779201954.352,0.2943,0.0102,0.00,250.0,1.51,12.54,-1.24,0.1723,0.1000
1779201954.385,0.2940,0.0101,0.00,250.0,1.65,12.45,-1.25,0.1710,0.1000
1779201954.418,0.2939,0.0100,0.00,250.0,1.72,12.43,-1.22,0.1697,0.1000
1779201954.453,0.2935,0.0099,0.00,250.0,1.77,12.43,-1.18,0.1690,0.1000
1779201954.486,0.2943,0.0098,0.00,250.0,1.86,12.56,-1.18,0.1677,0.1000
1779201954.519,0.2970,0.0097,0.00,250.0,2.50,12.80,-1.11,0.1637,0.1000
1779201954.555,0.2966,0.0096,0.00,250.0,2.58,12.96,-1.10,0.1628,0.1000
1779201954.588,0.2916,0.0095,0.00,250.0,2.54,12.66,-1.09,0.1609,0.1000
1779201954.620,0.2911,0.0094,0.00,250.0,2.25,12.86,-1.15,0.1574,0.1000
1779201954.653,0.2896,0.0093,0.00,250.0,2.11,12.83,-1.18,0.1604,0.1000
1779201954.686,0.2906,0.0093,0.00,250.0,2.13,12.35,-1.19,0.1626,0.1000
1779201954.719,0.2916,0.0092,0.00,250.0,2.19,12.31,-1.15,0.1643,0.1000
1779201954.753,0.2928,0.0091,0.00,250.0,2.32,12.75,-1.06,0.1658,0.1000
1779201954.787,0.2943,0.0090,0.00,250.0,2.31,12.76,-1.06,0.1663,0.1000
1779201954.820,0.2939,0.0089,0.00,250.0,2.33,12.84,-0.93,0.1647,0.1000
1779201954.854,0.2927,0.0088,0.00,250.0,2.29,12.58,-0.83,0.1613,0.1000
1779201954.887,0.2907,0.0088,0.00,250.0,2.26,12.45,-0.70,0.1593,0.1000
1779201954.921,0.2918,0.0087,0.00,250.0,2.31,12.26,-0.67,0.1580,0.1000
1779201954.954,0.2928,0.0086,0.00,250.0,2.52,12.25,-0.66,0.1573,0.1000
1779201954.988,0.2968,0.0085,0.00,250.0,2.36,12.52,-0.69,0.1601,0.1000
1779201955.021,0.2930,0.0085,0.00,250.0,2.07,12.81,-0.83,0.1631,0.1000
1779201955.054,0.2858,0.0084,0.00,250.0,1.87,12.50,-0.79,0.1632,0.1000
1779201955.087,0.2807,0.0083,0.00,250.0,1.81,12.83,-0.77,0.1650,0.1000
1779201955.120,0.2780,0.0083,0.00,250.0,1.76,13.22,-0.85,0.1671,0.1000
1779201955.153,0.2750,0.0082,0.00,250.0,1.69,13.34,-0.93,0.1670,0.1000
1779201955.187,0.2729,0.0081,0.00,250.0,1.51,13.04,-0.90,0.1678,0.1000
1779201955.220,0.2737,0.0081,0.00,250.0,1.54,12.80,-0.91,0.1657,0.1000
1779201955.254,0.2751,0.0080,0.00,250.0,1.76,13.05,-0.87,0.1662,0.1000
1779201955.287,0.2760,0.0079,0.00,250.0,1.79,13.04,-0.84,0.1669,0.1000
1779201955.321,0.2757,0.0079,0.00,250.0,1.75,12.93,-0.72,0.1679,0.1000
1779201955.355,0.2762,0.0078,0.00,250.0,1.63,12.89,-0.70,0.1679,0.1000
1779201955.387,0.2759,0.0078,0.00,250.0,1.62,13.10,-0.74,0.1685,0.1000
1779201955.421,0.2762,0.0077,0.00,250.0,1.63,13.09,-0.74,0.1690,0.1000
1779201955.454,0.2763,0.0076,0.00,250.0,1.60,13.09,-0.71,0.1697,0.1000
1779201955.488,0.2761,0.0076,0.00,250.0,1.52,13.12,-0.77,0.1689,0.1000
1779201955.521,0.2757,0.0075,0.00,250.0,1.53,13.18,-0.76,0.1685,0.1000
1779201955.555,0.2749,0.0075,0.00,250.0,1.67,13.43,-0.73,0.1694,0.1000
1779201955.588,0.2739,0.0074,0.00,250.0,1.75,13.19,-0.70,0.1674,0.1000
1779201955.621,0.2733,0.0074,0.00,250.0,1.78,13.03,-0.72,0.1665,0.1000
1779201955.656,0.2726,0.0073,0.00,250.0,1.81,13.06,-0.70,0.1666,0.1000
1779201955.691,0.2724,0.0072,0.00,250.0,1.78,13.28,-0.74,0.1664,0.1000
1779201955.722,0.2720,0.0072,0.00,250.0,1.77,13.46,-0.77,0.1670,0.1000
1779201955.754,0.2720,0.0071,0.00,250.0,1.74,13.47,-0.72,0.1673,0.1000
1779201955.787,0.2715,0.0071,0.00,250.0,1.73,13.57,-0.71,0.1679,0.1000
1779201955.821,0.2723,0.0070,0.00,250.0,1.77,13.54,-0.72,0.1663,0.1000
1779201955.855,0.2728,0.0070,0.00,250.0,1.76,13.43,-0.74,0.1660,0.1000
1779201955.889,0.2724,0.0069,0.00,250.0,1.78,13.45,-0.76,0.1666,0.1000
1779201955.925,0.2730,0.0069,0.00,250.0,1.87,13.47,-0.76,0.1673,0.1000
1779201955.955,0.2726,0.0068,0.00,250.0,1.86,13.50,-0.75,0.1682,0.1000
1779201955.992,0.2716,0.0068,0.00,250.0,1.92,13.54,-0.74,0.1678,0.1000
1779201956.022,0.2709,0.0068,0.00,250.0,1.92,13.61,-0.74,0.1680,0.1000
1779201956.058,0.2707,0.0067,0.00,250.0,1.90,13.62,-0.72,0.1683,0.1000
1779201956.092,0.2704,0.0067,0.00,250.0,1.87,13.58,-0.72,0.1686,0.1000
1779201956.127,0.2695,0.0066,0.00,250.0,1.86,13.54,-0.71,0.1688,0.1000
1779201956.197,0.2692,0.0066,0.00,250.0,1.87,13.47,-0.66,0.1684,0.1000
1779201956.262,0.2684,0.0065,0.00,250.0,1.90,13.36,-0.60,0.1673,0.1000
1779201956.327,0.2668,0.0065,0.00,250.0,1.80,13.42,-0.58,0.1686,0.1000
1779201956.395,0.2662,0.0065,0.00,250.0,1.87,13.43,-0.55,0.1697,0.1000
1779201956.463,0.2653,0.0064,0.00,250.0,1.85,13.28,-0.57,0.1679,0.1000
1779201956.528,0.2647,0.0064,0.00,250.0,1.86,13.39,-0.55,0.1682,0.1000
1779201956.600,0.2656,0.0063,0.00,250.0,1.77,13.38,-0.54,0.1690,0.1000
1779201956.664,0.2643,0.0063,0.00,250.0,1.73,13.54,-0.60,0.1689,0.1000
1779201956.735,0.2649,0.0063,0.00,250.0,1.76,13.31,-0.62,0.1687,0.1000
1779201956.798,0.2657,0.0062,0.00,250.0,1.78,13.66,-0.64,0.1696,0.1000
1779201956.861,0.0522,0.0123,0.00,250.0,0.68,12.30,-0.85,0.1733,0.1000
1779201956.928,0.1140,0.0184,0.00,250.0,0.84,12.27,-0.91,0.1743,0.1000
1779201956.996,0.1412,0.0244,0.00,250.0,1.07,12.81,-0.99,0.1732,0.1000
1779201957.066,0.1673,0.0303,0.00,250.0,1.20,13.91,-1.02,0.1682,0.1000
1779201957.132,0.1945,0.0301,1.00,270.7,1.45,14.18,-1.01,0.1674,0.1000
1779201957.196,0.2138,0.0299,1.00,270.7,1.37,13.93,-1.00,0.1683,0.1000
1779201957.261,0.2234,0.0298,1.00,270.7,0.96,14.75,-1.19,0.1710,0.1000
1779201957.327,0.2309,0.0296,1.00,270.7,0.15,16.08,-1.48,0.1735,0.1000
1779201957.395,0.2387,0.0294,1.00,270.7,0.18,17.85,-1.54,0.1698,0.1000
1779201957.462,0.2522,0.0292,1.00,270.7,0.13,20.10,-1.73,0.1778,0.1000
1779201957.529,0.2575,0.0291,1.00,270.7,0.24,20.87,-1.78,0.1725,0.1000
1779201957.601,0.2611,0.0289,1.00,270.7,0.24,19.94,-1.61,0.1655,0.1000
1779201957.663,0.2628,0.0287,1.00,270.7,0.15,19.40,-1.53,0.1649,0.1000
1779201957.728,0.2648,0.0286,1.00,270.7,0.81,18.14,-1.35,0.1741,0.1000
1779201957.799,0.2707,0.0284,1.00,270.7,1.12,16.57,-1.43,0.2074,0.1000
1779201957.867,0.2734,0.0282,1.00,270.7,0.69,15.13,-1.33,0.2813,0.1000
1779201957.934,0.2724,0.0281,1.00,270.7,0.46,15.10,-1.54,0.3086,0.1000
1779201958.008,0.2728,0.0279,1.00,270.7,0.66,15.21,-1.73,0.2814,0.1000
1779201958.064,0.2743,0.0278,1.00,270.7,-0.24,15.70,-2.02,0.1830,0.1000
1779201958.129,0.2704,0.0276,1.00,270.7,-0.40,15.37,-2.43,0.1469,0.1000
1779201958.198,0.2611,0.0275,1.00,270.7,-0.93,13.07,-2.17,0.1277,0.1000
1779201958.267,0.2573,0.0273,1.00,270.7,-1.14,12.25,-2.20,0.1449,0.1000
1779201958.331,0.2577,0.0272,1.00,270.7,-1.83,12.15,-1.83,0.1546,0.1000
1779201958.399,0.2517,0.0270,1.00,270.7,-2.25,12.25,-1.66,0.1695,0.1000
1779201958.466,0.2714,0.0269,1.00,270.7,-1.62,13.10,-1.25,0.1655,0.1000
1779201958.530,0.2773,0.0267,1.00,270.7,-0.94,12.00,-0.94,0.1650,0.1000
1779201958.602,0.2793,0.0266,1.00,270.7,-0.78,12.40,-1.08,0.1619,0.1000
1779201958.667,0.2761,0.0265,1.00,270.7,-0.78,12.35,-1.05,0.1617,0.1000
1779201958.733,0.2761,0.0263,1.00,270.7,-1.33,12.36,-0.73,0.1616,0.1000
1779201958.800,0.2782,0.0262,1.00,270.7,-2.21,11.30,-0.52,0.1549,0.1000
1779201958.867,0.2780,0.0260,1.00,270.7,-2.97,12.10,-1.00,0.1556,0.1000
1779201958.935,0.2766,0.0259,1.00,270.7,-2.14,10.84,-0.49,0.1583,0.1000
1779201958.999,0.2737,0.0258,1.00,270.7,-1.56,10.14,-0.73,0.1609,0.1000
1779201959.067,0.2703,0.0256,1.00,270.7,-1.51,9.62,-0.88,0.1584,0.1000
1779201959.133,0.2751,0.0255,1.00,270.7,-1.32,10.97,-0.65,0.1629,0.1000
1779201959.199,0.2778,0.0254,1.00,270.7,-0.83,11.28,-0.47,0.1653,0.1000
1779201959.263,0.2778,0.0253,1.00,270.7,-0.33,11.90,-0.53,0.1681,0.1000
1779201959.331,0.2857,0.0251,1.00,270.7,0.00,12.25,-0.55,0.1689,0.1000
1779201959.398,0.2890,0.0250,1.00,270.7,0.19,12.91,-0.66,0.1697,0.1000
1779201959.467,0.2873,0.0249,1.00,270.7,0.42,13.25,-0.75,0.1676,0.1000
1779201959.533,0.2813,0.0248,1.00,270.7,0.87,13.34,-0.61,0.1619,0.1000
1779201959.600,0.2821,0.0246,1.00,270.7,1.10,13.45,-0.53,0.1618,0.1000
1779201959.667,0.2852,0.0245,1.00,270.7,1.42,13.31,-0.33,0.1574,0.1000
1779201959.733,0.2862,0.0244,1.00,270.7,1.54,12.78,-0.15,0.1618,0.1000
1779201959.799,0.2838,0.0243,1.00,270.7,1.54,12.73,0.03,0.1610,0.1000
1779201959.867,0.2834,0.0242,1.00,270.7,1.45,11.82,0.14,0.1607,0.1000
1779201959.932,0.2822,0.0240,1.00,270.7,1.39,11.59,0.18,0.1604,0.1000
1779201960.000,0.2809,0.0239,1.00,270.7,1.16,11.58,0.18,0.1613,0.1000
1779201960.066,0.2789,0.0238,1.00,270.7,1.04,11.41,0.16,0.1627,0.1000
1779201960.137,0.2787,0.0237,1.00,270.7,0.93,11.61,0.13,0.1661,0.1000
1779201960.197,0.2785,0.0236,1.00,270.7,0.83,11.55,0.12,0.1687,0.1000
1779201960.266,0.2805,0.0235,1.00,270.7,1.25,11.54,0.17,0.1661,0.1000
1779201960.332,0.2828,0.0234,1.00,270.7,1.37,10.95,0.20,0.1672,0.1000
1779201960.404,0.2882,0.0233,1.00,270.7,1.35,10.79,0.06,0.1688,0.1000
1779201960.467,0.2744,0.0231,1.00,270.7,1.10,11.21,-0.09,0.1706,0.1000
1779201960.534,0.2677,0.0230,1.00,270.7,0.88,11.18,-0.06,0.1720,0.1000
1779201960.599,0.2652,0.0229,1.00,270.7,0.76,11.24,-0.03,0.1728,0.1000
1779201960.668,0.2640,0.0228,1.00,270.7,0.69,11.08,0.01,0.1728,0.1000
1779201960.732,0.2634,0.0227,1.00,270.7,0.63,11.06,0.05,0.1730,0.1000
1779201960.800,0.2637,0.0226,1.00,270.7,0.59,11.00,0.05,0.1733,0.1000
1779201960.866,0.2631,0.0225,1.00,270.7,0.59,10.94,0.01,0.1731,0.1000
1779201960.934,0.2628,0.0224,1.00,270.7,0.61,11.14,-0.00,0.1727,0.1000
1779201961.000,0.2629,0.0223,1.00,270.7,0.59,11.16,0.05,0.1720,0.1000
1779201961.071,0.2623,0.0222,1.00,270.7,0.60,11.13,0.03,0.1698,0.1000
1779201961.133,0.2615,0.0221,1.00,270.7,0.54,10.94,0.03,0.1692,0.1000
1779201961.200,0.2603,0.0220,1.00,270.7,0.57,11.35,-0.03,0.1692,0.1000
1779201961.268,0.2658,0.0219,1.00,270.7,0.77,11.59,-0.22,0.1623,0.1000
1779201961.337,0.2844,0.0218,1.00,270.7,0.88,10.69,-0.25,0.1673,0.1000
1779201961.401,0.2899,0.0217,1.00,270.7,0.66,9.91,-0.33,0.1725,0.1000
1779201961.474,0.2887,0.0216,1.00,270.7,0.75,10.72,-0.60,0.1722,0.1000
1779201961.532,0.2909,0.0216,1.00,270.7,0.77,12.27,-0.93,0.1719,0.1000
1779201961.604,0.2908,0.0215,1.00,270.7,0.71,13.35,-1.11,0.1724,0.1000
1779201961.666,0.2922,0.0214,1.00,270.7,0.55,12.83,-1.35,0.1766,0.1000
1779201961.735,0.2848,0.0213,1.00,270.7,-0.02,10.99,-1.22,0.1729,0.1000
1779201961.801,0.2847,0.0212,1.00,270.7,0.01,10.30,-1.05,0.1705,0.1000
1779201961.870,0.2858,0.0211,1.00,270.7,0.44,10.75,-1.12,0.1651,0.1000
1779201961.933,0.2869,0.0210,1.00,270.7,0.41,10.49,-1.05,0.1644,0.1000
1779201961.999,0.2932,0.0209,1.00,270.7,0.39,10.74,-1.05,0.1642,0.1000
1779201962.068,0.2943,0.0208,1.00,270.7,0.13,9.90,-0.95,0.1721,0.1000
1779201962.134,0.2920,0.0207,1.00,270.7,-1.26,9.13,-1.23,0.1799,0.1000
1779201962.199,0.2859,0.0207,1.00,270.7,-2.09,8.34,-1.49,0.1765,0.1000
1779201962.271,0.2849,0.0206,1.00,270.7,-2.57,9.88,-1.64,0.1763,0.1000
1779201962.337,0.2850,0.0205,1.00,270.7,-2.78,8.61,-1.38,0.1752,0.1000
1779201962.399,0.2898,0.0204,1.00,270.7,-3.20,7.03,-1.19,0.1651,0.1000
1779201962.465,0.2865,0.0203,1.00,270.7,-3.26,6.82,-1.07,0.1669,0.1000
1779201962.531,0.2873,0.0202,1.00,270.7,-3.60,7.20,-1.26,0.1730,0.1000
1779201962.600,0.2837,0.0202,1.00,270.7,-3.27,8.58,-1.62,0.1761,0.1000
1779201962.666,0.2814,0.0201,1.00,270.7,-3.10,9.52,-1.71,0.1763,0.1000
1779201962.733,0.2750,0.0200,1.00,270.7,-1.65,11.32,-1.89,0.1735,0.1000
1779201962.800,0.2711,0.0199,1.00,270.7,-1.78,11.55,-2.08,0.1742,0.1000
1779201962.867,0.2736,0.0198,1.00,270.7,-1.74,12.06,-2.20,0.1762,0.1000
1779201962.937,0.2750,0.0198,1.00,270.7,-1.57,12.53,-2.27,0.1772,0.1000
1779201963.000,0.2807,0.0197,1.00,270.7,-1.35,13.99,-2.13,0.1799,0.1000
1779201963.069,0.2770,0.0196,1.00,270.7,-1.37,12.23,-1.62,0.1728,0.1000
1779201963.135,0.2783,0.0195,1.00,270.7,-0.97,11.95,-1.54,0.1767,0.1000
1779201963.201,0.2779,0.0195,1.00,270.7,-0.76,12.42,-1.40,0.1755,0.1000
1779201963.267,0.2787,0.0194,1.00,270.7,-0.67,12.33,-1.28,0.1767,0.1000
1779201963.331,0.2782,0.0193,1.00,270.7,-0.68,12.63,-1.28,0.1791,0.1000
1779201963.400,0.2819,0.0192,1.00,270.7,-0.81,12.28,-1.22,0.1799,0.1000
1779201963.469,0.2839,0.0192,1.00,270.7,-0.54,12.31,-1.16,0.1782,0.1000
1779201963.533,0.2812,0.0191,1.00,270.7,-0.55,12.50,-1.08,0.1770,0.1000
1779201963.600,0.2842,0.0190,1.00,270.7,-0.47,12.16,-0.98,0.1764,0.1000
1779201963.667,0.2845,0.0189,1.00,270.7,-0.49,12.23,-0.96,0.1763,0.1000
1779201963.736,0.2839,0.0189,1.00,270.7,-0.43,12.43,-0.95,0.1748,0.1000
1779201963.802,0.2831,0.0188,1.00,270.7,-0.25,12.10,-0.85,0.1716,0.1000
1779201963.867,0.2806,0.0187,1.00,270.7,-0.17,11.77,-0.79,0.1730,0.1000
1779201963.933,0.2807,0.0187,1.00,270.7,-0.15,11.55,-0.83,0.1735,0.1000
1779201964.003,0.2796,0.0186,1.00,270.7,-0.09,11.85,-0.94,0.1742,0.1000
1779201964.068,0.2779,0.0185,1.00,270.7,0.00,11.84,-1.02,0.1753,0.1000
1779201964.136,0.2789,0.0185,1.00,270.7,0.17,13.13,-1.19,0.1706,0.1000
1779201964.199,0.2820,0.0184,1.00,270.7,0.01,13.55,-1.18,0.1724,0.1000
1779201964.269,0.2830,0.0183,1.00,270.7,0.07,14.24,-1.18,0.1728,0.1000
1779201964.335,0.2847,0.0182,1.00,270.7,0.09,14.15,-1.17,0.1723,0.1000
1779201964.403,0.2886,0.0182,1.00,270.7,0.16,14.10,-1.12,0.1739,0.1000
1779201964.467,0.2907,0.0181,1.00,270.7,0.13,13.60,-0.92,0.1734,0.1000
1779201964.533,0.2911,0.0181,1.00,270.7,0.15,12.93,-0.77,0.1729,0.1000
1779201964.604,0.2905,0.0180,1.00,270.7,0.08,12.37,-0.62,0.1719,0.1000
1779201964.670,0.2908,0.0179,1.00,270.7,0.15,12.49,-0.58,0.1728,0.1000
1779201964.738,0.2914,0.0179,1.00,270.7,0.14,12.48,-0.56,0.1733,0.1000
1779201964.801,0.2929,0.0178,1.00,270.7,0.13,12.32,-0.56,0.1744,0.1000
1779201964.872,0.2919,0.0177,1.00,270.7,0.07,12.36,-0.54,0.1743,0.1000
1779201964.939,0.2886,0.0177,1.00,270.7,-0.08,12.31,-0.50,0.1735,0.1000
1779201964.982,0.2867,0.0176,1.00,270.7,-0.14,12.38,-0.50,0.1732,0.1000
1779201965.028,0.2853,0.0175,1.00,270.7,-0.19,12.35,-0.51,0.1733,0.1000
1779201965.060,0.2842,0.0175,1.00,270.7,-0.20,12.24,-0.48,0.1741,0.1000
1779201965.097,0.2855,0.0174,1.00,270.7,-0.42,12.00,-0.49,0.1772,0.1000
1779201965.128,0.2864,0.0174,1.00,270.7,-0.51,11.61,-0.49,0.1774,0.1000
1779201965.164,0.2854,0.0173,1.00,270.7,-0.74,11.14,-0.52,0.1760,0.1000
1779201965.195,0.2857,0.0172,1.00,270.7,-0.74,10.83,-0.57,0.1756,0.1000
